Exp_Username,Exp_Date,Exp_Response*Response,Exp_Response*Accuracy,Exp_Response*trial_RT,Exp_Response*Object,Exp_Response*DMT_Trial,Exp_Response*Type,Exp_Response*Room,Exp_Response*Reward
1160,2025-10-30,0,-1,530.811041666766,../run_exp/static/images/probes/probes-146.png,44,0,sunleaf_forest,0
1160,2025-10-30,2,-1,482.35570833321617,../run_exp/static/images/probes/probes-89.png,45,0,sunleaf_forest,1
1160,2025-10-30,2,-1,647.9621666667299,../run_exp/static/images/probes/probes-113.png,46,0,sunleaf_forest,1
1160,2025-10-30,2,-1,1794.9230833332877,../run_exp/static/images/probes/probes-171.png,47,0,sunleaf_forest,0
1160,2025-10-30,1,-1,548.0980416664352,../run_exp/static/images/probes/probes-165.png,48,0,sunleaf_forest,1
1160,2025-10-30,1,-1,637.3802500002057,../run_exp/static/images/probes/probes-56.png,49,0,sunleaf_forest,0
1160,2025-10-30,2,-1,598.3643750000738,../run_exp/static/images/probes/probes-08.png,50,0,sunleaf_forest,1
1160,2025-10-30,0,-1,530.8529999997518,../run_exp/static/images/probes/probes-75.png,51,0,sunleaf_forest,0
1160,2025-10-30,2,-1,685.702250000304,../run_exp/static/images/probes/probes-166.png,52,0,sunleaf_forest,0
1160,2025-10-30,1,-1,520.6705833329579,../run_exp/static/images/probes/probes-82.png,53,0,sunleaf_forest,0
1160,2025-10-30,0,-1,677.5643749997471,../run_exp/static/images/probes/probes-132.png,54,0,sunleaf_forest,0
1160,2025-10-30,2,-1,1111.6989166666826,../run_exp/static/images/probes/probes-106.png,55,0,sunleaf_forest,0
1160,2025-10-30,2,-1,706.4363333333858,../run_exp/static/images/probes/probes-78.png,56,0,sunleaf_forest,0
1160,2025-10-30,0,-1,591.7008333335616,../run_exp/static/images/probes/probes-130.png,57,0,sunleaf_forest,0
1160,2025-10-30,1,-1,663.2631666661837,../run_exp/static/images/probes/probes-122.png,58,0,sunleaf_forest,0
1160,2025-10-30,1,-1,1025.3992083330559,../run_exp/static/images/probes/probes-131.png,59,0,sunleaf_forest,1
1160,2025-10-30,0,-1,1470.7025833336047,../run_exp/static/images/probes/probes-03.png,60,0,icecap_mountain,0
1160,2025-10-30,0,-1,520.46108333343,../run_exp/static/images/probes/probes-128.png,61,0,icecap_mountain,0
1160,2025-10-30,2,-1,823.697541666661,../run_exp/static/images/probes/probes-64.png,62,0,icecap_mountain,1
1160,2025-10-30,2,-1,527.1646250002959,../run_exp/static/images/probes/probes-162.png,63,0,icecap_mountain,1
1160,2025-10-30,1,-1,668.105041666422,../run_exp/static/images/probes/probes-173.png,64,0,icecap_mountain,0
1160,2025-10-30,2,-1,448.0496666669751,../run_exp/static/images/probes/probes-154.png,65,0,icecap_mountain,0
1160,2025-10-30,0,-1,1493.4132083335498,../run_exp/static/images/probes/probes-39.png,66,0,icecap_mountain,0
1160,2025-10-30,0,-1,561.0519166671111,../run_exp/static/images/probes/probes-38.png,67,0,icecap_mountain,0
1160,2025-10-30,1,-1,861.672125000041,../run_exp/static/images/probes/probes-83.png,68,0,icecap_mountain,0
1160,2025-10-30,1,-1,534.2386250003983,../run_exp/static/images/probes/probes-74.png,69,0,icecap_mountain,0
1160,2025-10-30,2,-1,693.0234999999811,../run_exp/static/images/probes/probes-123.png,70,0,icecap_mountain,0
1160,2025-10-30,2,-1,732.9570833330763,../run_exp/static/images/probes/probes-30.png,71,0,icecap_mountain,0
1160,2025-10-30,0,-1,610.2567083335089,../run_exp/static/images/probes/probes-20.png,72,0,icecap_mountain,0
1160,2025-10-30,0,-1,753.0854999999974,../run_exp/static/images/probes/probes-61.png,73,0,icecap_mountain,0
1160,2025-10-30,0,-1,701.4776250002797,../run_exp/static/images/probes/probes-43.png,74,0,icecap_mountain,1
1160,2025-10-30,0,-1,698.5652083330933,../run_exp/static/images/probes/probes-97.png,75,0,icecap_mountain,0
1160,2025-10-30,1,-1,619.6191666663253,../run_exp/static/images/probes/probes-87.png,76,0,icecap_mountain,1
1160,2025-10-30,1,-1,695.629041666507,../run_exp/static/images/probes/probes-54.png,77,0,icecap_mountain,0
1160,2025-10-30,2,-1,816.5659166666046,../run_exp/static/images/probes/probes-105.png,78,0,icecap_mountain,0
1160,2025-10-30,2,-1,564.7009583335603,../run_exp/static/images/probes/probes-129.png,79,0,icecap_mountain,0
1160,2025-10-30,0,-1,1744.9657500001194,../run_exp/static/images/probes/probes-92.png,80,0,icecap_mountain,0
1160,2025-10-30,0,-1,1170.7467916671703,../run_exp/static/images/probes/probes-138.png,81,0,icecap_mountain,0
1160,2025-10-30,1,-1,800.6162916663015,../run_exp/static/images/probes/probes-164.png,82,0,icecap_mountain,0
1160,2025-10-30,1,-1,472.83316666653263,../run_exp/static/images/probes/probes-137.png,83,0,icecap_mountain,1
1160,2025-10-30,1,-1,1167.8122083326343,../run_exp/static/images/probes/probes-150.png,84,0,icecap_mountain,0
1160,2025-10-30,2,-1,1492.9388333334828,../run_exp/static/images/probes/probes-51.png,85,0,icecap_mountain,0
1160,2025-10-30,0,-1,650.4215833333546,../run_exp/static/images/probes/probes-77.png,86,0,icecap_mountain,0
1160,2025-10-30,0,-1,1453.971791666845,../run_exp/static/images/probes/probes-35.png,87,0,icecap_mountain,0
1160,2025-10-30,1,-1,661.2852499997643,../run_exp/static/images/probes/probes-19.png,88,0,icecap_mountain,1
1160,2025-10-30,1,-1,963.4583333331648,../run_exp/static/images/probes/probes-91.png,89,0,icecap_mountain,0
1160,2025-10-30,1,-1,2606.4013333329967,../run_exp/static/images/probes/probes-72.png,90,0,coral_beach,1
1160,2025-10-30,1,-1,985.0460416664646,../run_exp/static/images/probes/probes-52.png,91,0,coral_beach,1
1160,2025-10-30,1,-1,988.9508750002278,../run_exp/static/images/probes/probes-48.png,92,0,coral_beach,1
1160,2025-10-30,2,-1,2096.1811666670656,../run_exp/static/images/probes/probes-67.png,93,0,coral_beach,0
1160,2025-10-30,0,-1,805.6669583329494,../run_exp/static/images/probes/probes-99.png,94,0,coral_beach,0
1160,2025-10-30,1,-1,743.2742083333324,../run_exp/static/images/probes/probes-149.png,95,0,coral_beach,1
1160,2025-10-30,1,-1,857.0952916666101,../run_exp/static/images/probes/probes-76.png,96,0,coral_beach,1
1160,2025-10-30,2,-1,2140.398416667267,../run_exp/static/images/probes/probes-02.png,97,0,coral_beach,0
1160,2025-10-30,0,-1,978.1991250001738,../run_exp/static/images/probes/probes-11.png,98,0,coral_beach,0
1160,2025-10-30,1,-1,780.9527083336434,../run_exp/static/images/probes/probes-102.png,99,0,coral_beach,0
1160,2025-10-30,0,-1,1425.1595833329702,../run_exp/static/images/probes/probes-29.png,100,0,coral_beach,0
1160,2025-10-30,2,-1,787.498874999983,../run_exp/static/images/probes/probes-53.png,101,0,coral_beach,0
1160,2025-10-30,1,-1,818.3694166664282,../run_exp/static/images/probes/probes-142.png,102,0,coral_beach,0
1160,2025-10-30,1,-1,723.2767083332874,../run_exp/static/images/probes/probes-118.png,103,0,coral_beach,0
1160,2025-10-30,0,-1,693.6814999999115,../run_exp/static/images/probes/probes-57.png,104,0,coral_beach,0
1160,2025-10-30,2,-1,648.3505833334675,../run_exp/static/images/probes/probes-23.png,105,0,coral_beach,1
1160,2025-10-30,1,-1,1276.2080416673598,../run_exp/static/images/probes/probes-60.png,106,0,coral_beach,0
1160,2025-10-30,0,-1,616.3220416674449,../run_exp/static/images/probes/probes-13.png,107,0,coral_beach,0
1160,2025-10-30,1,-1,671.2549583330656,../run_exp/static/images/probes/probes-148.png,108,0,coral_beach,0
1160,2025-10-30,1,-1,1034.5062500000495,../run_exp/static/images/probes/probes-42.png,109,0,coral_beach,0
1160,2025-10-30,2,-1,719.935541666473,../run_exp/static/images/probes/probes-58.png,110,0,coral_beach,0
1160,2025-10-30,2,-1,1643.269791666171,../run_exp/static/images/probes/probes-79.png,111,0,coral_beach,1
1160,2025-10-30,2,-1,1590.5878333333021,../run_exp/static/images/probes/probes-172.png,112,0,coral_beach,0
1160,2025-10-30,0,-1,784.1620000003786,../run_exp/static/images/probes/probes-73.png,113,0,coral_beach,0
1160,2025-10-30,1,-1,990.315291666775,../run_exp/static/images/probes/probes-15.png,114,0,coral_beach,0
1160,2025-10-30,0,-1,539.1583749997153,../run_exp/static/images/probes/probes-108.png,115,0,coral_beach,0
1160,2025-10-30,0,-1,814.7050416669117,../run_exp/static/images/probes/probes-120.png,116,0,coral_beach,1
1160,2025-10-30,2,-1,2351.4897083327924,../run_exp/static/images/probes/probes-170.png,117,0,coral_beach,0
1160,2025-10-30,2,-1,905.9121250002136,../run_exp/static/images/probes/probes-139.png,118,0,coral_beach,0
1160,2025-10-30,1,-1,734.8605416664213,../run_exp/static/images/probes/probes-143.png,119,0,coral_beach,0
1160,2025-10-30,0,-1,1500.7668749999539,../run_exp/static/images/probes/probes-114.png,120,0,stonepine_forest,0
1160,2025-10-30,1,-1,1215.6664999997702,../run_exp/static/images/probes/probes-44.png,121,0,stonepine_forest,0
1160,2025-10-30,2,-1,968.1967916667418,../run_exp/static/images/probes/probes-103.png,122,0,stonepine_forest,0
1160,2025-10-30,0,-1,1195.2997499997764,../run_exp/static/images/probes/probes-111.png,123,0,stonepine_forest,1
1160,2025-10-30,0,-1,904.0673333333871,../run_exp/static/images/probes/probes-161.png,124,0,stonepine_forest,0
1160,2025-10-30,0,-1,572.4002916667814,../run_exp/static/images/probes/probes-46.png,125,0,stonepine_forest,0
1160,2025-10-30,0,-1,1274.0052916665263,../run_exp/static/images/probes/probes-16.png,126,0,stonepine_forest,1
1160,2025-10-30,0,-1,1098.809374999746,../run_exp/static/images/probes/probes-84.png,127,0,stonepine_forest,0
1160,2025-10-30,0,-1,835.2399583336592,../run_exp/static/images/probes/probes-121.png,128,0,stonepine_forest,0
1160,2025-10-30,2,-1,1020.3086666660965,../run_exp/static/images/probes/probes-88.png,129,0,stonepine_forest,0
1160,2025-10-30,2,-1,925.8337916667188,../run_exp/static/images/probes/probes-98.png,130,0,stonepine_forest,0
1160,2025-10-30,1,-1,1854.604124999696,../run_exp/static/images/probes/probes-27.png,131,0,stonepine_forest,0
1160,2025-10-30,1,-1,507.27154166634136,../run_exp/static/images/probes/probes-94.png,132,0,stonepine_forest,1
1160,2025-10-30,1,-1,613.43987500004,../run_exp/static/images/probes/probes-112.png,133,0,stonepine_forest,0
1160,2025-10-30,1,-1,527.2437499997977,../run_exp/static/images/probes/probes-141.png,134,0,stonepine_forest,1
1160,2025-10-30,1,-1,764.59849999992,../run_exp/static/images/probes/probes-163.png,135,0,stonepine_forest,1
1160,2025-10-30,1,-1,659.9572916666148,../run_exp/static/images/probes/probes-101.png,136,0,stonepine_forest,1
1160,2025-10-30,1,-1,701.4679583335237,../run_exp/static/images/probes/probes-157.png,137,0,stonepine_forest,1
1160,2025-10-30,1,-1,1050.7952916668728,../run_exp/static/images/probes/probes-177.png,138,0,stonepine_forest,0
1160,2025-10-30,2,-1,1429.7091250000449,../run_exp/static/images/probes/probes-155.png,139,0,stonepine_forest,0
1160,2025-10-30,0,-1,635.2839583332752,../run_exp/static/images/probes/probes-06.png,140,0,stonepine_forest,0
1160,2025-10-30,0,-1,1828.2944583334029,../run_exp/static/images/probes/probes-136.png,141,0,stonepine_forest,0
1160,2025-10-30,1,-1,623.3588750001218,../run_exp/static/images/probes/probes-169.png,142,0,stonepine_forest,0
1160,2025-10-30,1,-1,893.7512916672858,../run_exp/static/images/probes/probes-63.png,143,0,stonepine_forest,1
1160,2025-10-30,1,-1,855.6937916664538,../run_exp/static/images/probes/probes-65.png,144,0,stonepine_forest,1
1160,2025-10-30,1,-1,976.7007916661896,../run_exp/static/images/probes/probes-68.png,145,0,stonepine_forest,0
1160,2025-10-30,1,-1,820.3319583335542,../run_exp/static/images/probes/probes-45.png,146,0,stonepine_forest,0
1160,2025-10-30,1,-1,1057.1882499998537,../run_exp/static/images/probes/probes-153.png,147,0,stonepine_forest,1
1160,2025-10-30,1,-1,1564.6447083327075,../run_exp/static/images/probes/probes-174.png,148,0,stonepine_forest,1
1160,2025-10-30,1,-1,1213.5487083332919,../run_exp/static/images/probes/probes-93.png,149,0,stonepine_forest,0
1160,2025-10-30,0,-1,1467.941083333244,../run_exp/static/images/probes/probes-179.png,150,0,greenrock_mountain,1
1160,2025-10-30,0,-1,579.8827083335709,../run_exp/static/images/probes/probes-07.png,151,0,greenrock_mountain,0
1160,2025-10-30,0,-1,674.6627916663783,../run_exp/static/images/probes/probes-104.png,152,0,greenrock_mountain,0
1160,2025-10-30,2,-1,946.6956666674378,../run_exp/static/images/probes/probes-176.png,153,0,greenrock_mountain,0
1160,2025-10-30,2,-1,731.8366666668226,../run_exp/static/images/probes/probes-34.png,154,0,greenrock_mountain,0
1160,2025-10-30,2,-1,532.8449166672726,../run_exp/static/images/probes/probes-28.png,155,0,greenrock_mountain,0
1160,2025-10-30,1,-1,510.7887500007564,../run_exp/static/images/probes/probes-05.png,156,0,greenrock_mountain,1
1160,2025-10-30,1,-1,590.0475416674453,../run_exp/static/images/probes/probes-159.png,157,0,greenrock_mountain,1
1160,2025-10-30,1,-1,822.2563333338258,../run_exp/static/images/probes/probes-96.png,158,0,greenrock_mountain,0
1160,2025-10-30,1,-1,719.5060833337266,../run_exp/static/images/probes/probes-100.png,159,0,greenrock_mountain,1
1160,2025-10-30,1,-1,2070.377041667598,../run_exp/static/images/probes/probes-25.png,160,0,greenrock_mountain,1
1160,2025-10-30,1,-1,1240.1142916669414,../run_exp/static/images/probes/probes-126.png,161,0,greenrock_mountain,1
1160,2025-10-30,0,-1,1876.2951666667504,../run_exp/static/images/probes/probes-50.png,162,0,greenrock_mountain,0
1160,2025-10-30,1,-1,774.5561250003448,../run_exp/static/images/probes/probes-168.png,163,0,greenrock_mountain,1
1160,2025-10-30,1,-1,917.2185416664433,../run_exp/static/images/probes/probes-14.png,164,0,greenrock_mountain,0
1160,2025-10-30,2,-1,843.8340416669234,../run_exp/static/images/probes/probes-17.png,165,0,greenrock_mountain,0
1160,2025-10-30,0,-1,1804.1846666674246,../run_exp/static/images/probes/probes-26.png,166,0,greenrock_mountain,0
1160,2025-10-30,1,-1,962.5218333330849,../run_exp/static/images/probes/probes-147.png,167,0,greenrock_mountain,0
1160,2025-10-30,1,-1,529.2706249992989,../run_exp/static/images/probes/probes-156.png,168,0,greenrock_mountain,1
1160,2025-10-30,1,-1,1354.5605416657054,../run_exp/static/images/probes/probes-158.png,169,0,greenrock_mountain,1
1160,2025-10-30,1,-1,1149.6917499998744,../run_exp/static/images/probes/probes-117.png,170,0,greenrock_mountain,0
1160,2025-10-30,0,-1,2153.11012499933,../run_exp/static/images/probes/probes-110.png,171,0,greenrock_mountain,0
1160,2025-10-30,2,-1,696.4079583340208,../run_exp/static/images/probes/probes-140.png,172,0,greenrock_mountain,1
1160,2025-10-30,2,-1,1349.0565416659592,../run_exp/static/images/probes/probes-134.png,173,0,greenrock_mountain,1
1160,2025-10-30,2,-1,1085.7477083336562,../run_exp/static/images/probes/probes-160.png,174,0,greenrock_mountain,1
1160,2025-10-30,1,-1,1317.0791666670993,../run_exp/static/images/probes/probes-178.png,175,0,greenrock_mountain,1
1160,2025-10-30,1,-1,1082.5547083331912,../run_exp/static/images/probes/probes-116.png,176,0,greenrock_mountain,1
1160,2025-10-30,2,-1,788.4227916656528,../run_exp/static/images/probes/probes-135.png,177,0,greenrock_mountain,0
1160,2025-10-30,0,-1,1124.7468750007101,../run_exp/static/images/probes/probes-86.png,178,0,greenrock_mountain,0
1160,2025-10-30,1,-1,913.4427083326955,../run_exp/static/images/probes/probes-32.png,179,0,greenrock_mountain,1
1160,2025-10-30,-1,-1,3000,<NA>,180,0,room 7,0
1160,2025-10-30,0,-1,1432.7179166657515,<NA>,181,0,room 7,1
1160,2025-10-30,1,-1,514.9477083332386,<NA>,182,0,room 7,0
1160,2025-10-30,2,-1,543.4872083333175,<NA>,183,0,room 7,0
1160,2025-10-30,2,-1,413.19479166668316,<NA>,184,0,room 7,1
1160,2025-10-30,0,-1,972.3502083334097,<NA>,185,0,room 7,0
1160,2025-10-30,1,-1,523.7807500006966,<NA>,186,0,room 7,0
1160,2025-10-30,2,-1,267.97845833425527,<NA>,187,0,room 7,1
1160,2025-10-30,2,-1,618.3479166666075,<NA>,188,0,room 7,1
1160,2025-10-30,1,-1,435.7234166664057,<NA>,189,0,room 7,0
1160,2025-10-30,1,-1,685.7463749993258,<NA>,190,0,room 7,0
1160,2025-10-30,-1,-1,3000,../run_exp/static/images/probes/probes-90.png,191,1,sunleaf_forest,-1
1160,2025-10-30,-1,-1,3000,<NA>,192,0,room 7,0
1160,2025-10-30,7,0,2148.4737916671293,../run_exp/static/images/probes/probes-40.png,193,1,sunleaf_forest,-1
1160,2025-10-30,0,-1,1297.762000000148,<NA>,194,0,room 7,1
1160,2025-10-30,0,-1,731.6655833337791,<NA>,195,0,room 7,1
1160,2025-10-30,7,0,2474.925166666253,../run_exp/static/images/probes/probes-104.png,196,1,greenrock_mountain,-1
1160,2025-10-30,1,-1,1923.0017916670477,<NA>,197,0,room 7,1
1160,2025-10-30,-1,-1,3000,../run_exp/static/images/probes/probes-64.png,198,1,icecap_mountain,-1
1160,2025-10-30,1,-1,1775.3988333342932,<NA>,199,0,room 7,1
1160,2025-10-30,2,-1,722.5598333343441,<NA>,200,0,room 7,0
1160,2025-10-30,2,-1,614.3774583342747,<NA>,201,0,room 7,0
1160,2025-10-30,2,-1,690.6778333341208,<NA>,202,0,room 7,0
1160,2025-10-30,-1,-1,3000,../run_exp/static/images/probes/probes-76.png,203,1,coral_beach,-1
1160,2025-10-30,0,-1,1626.304583332967,<NA>,204,0,room 7,1
1160,2025-10-30,5,1,2611.8969999997717,../run_exp/static/images/probes/probes-37.png,205,1,sunleaf_forest,-1
1160,2025-10-30,2,-1,2388.771916666883,<NA>,206,0,room 7,0
1160,2025-10-30,2,-1,1364.3356250004217,<NA>,207,0,room 7,0
1160,2025-10-30,2,-1,824.5003749998432,<NA>,208,0,room 7,1
1160,2025-10-30,-1,-1,3000,../run_exp/static/images/probes/probes-114.png,209,1,stonepine_forest,-1
1160,2025-10-30,-1,-1,3000,<NA>,210,0,room 7,0
1160,2025-10-30,2,-1,682.2932916666105,<NA>,211,0,room 7,0
1160,2025-10-30,2,-1,682.511875000273,<NA>,212,0,room 7,0
1160,2025-10-30,2,-1,2127.784958333905,<NA>,213,0,room 7,1
1160,2025-10-30,2,-1,749.214249999568,<NA>,214,0,room 7,0
1160,2025-10-30,1,-1,430.7800833330475,<NA>,215,0,room 7,0
1160,2025-10-30,-1,-1,3000,../run_exp/static/images/probes/probes-11.png,216,1,coral_beach,-1
1160,2025-10-30,2,-1,2921.5828749993307,<NA>,217,0,room 7,0
1160,2025-10-30,8,1,2141.1997499999416,../run_exp/static/images/probes/probes-236.png,218,1,<NA>,-1
1160,2025-10-30,-1,-1,3000,<NA>,219,0,room 7,0
1160,2025-10-30,5,1,2507.915416666947,../run_exp/static/images/probes/probes-84.png,220,1,stonepine_forest,-1
1160,2025-10-30,2,-1,2411.1418750007942,<NA>,221,0,room 7,0
1160,2025-10-30,5,1,2461.0133333326303,../run_exp/static/images/probes/probes-161.png,222,1,stonepine_forest,-1
1160,2025-10-30,2,-1,1697.0482500000799,<NA>,223,0,room 7,0
1160,2025-10-30,2,-1,902.0712083329272,<NA>,224,0,room 7,0
1160,2025-10-30,2,-1,794.608999999582,<NA>,225,0,room 7,0
1160,2025-10-30,2,-1,817.4000833332684,<NA>,226,0,room 7,0
1160,2025-10-30,2,-1,989.9457916671963,<NA>,227,0,room 7,0
1160,2025-10-30,1,-1,803.741833334243,<NA>,228,0,room 7,0
1160,2025-10-30,-1,-1,3000,<NA>,229,0,room 7,0
1160,2025-10-30,-1,-1,3000,../run_exp/static/images/probes/probes-38.png,230,1,icecap_mountain,-1
1160,2025-10-30,0,-1,1955.2242916670366,<NA>,231,0,room 7,0
1160,2025-10-30,2,-1,682.4152916660751,<NA>,232,0,room 7,0
1160,2025-10-30,2,-1,715.081833332988,<NA>,233,0,room 7,0
1160,2025-10-30,-1,-1,3000,../run_exp/static/images/probes/probes-121.png,234,1,stonepine_forest,-1
1160,2025-10-30,2,-1,2867.7337500002977,<NA>,235,0,room 7,1
1160,2025-10-30,8,0,1787.8360416661963,../run_exp/static/images/probes/probes-24.png,236,1,driftwood_beach,-1
1160,2025-10-30,2,-1,1320.395875000031,<NA>,237,0,room 7,0
1160,2025-10-30,2,-1,1103.0697500000315,<NA>,238,0,room 7,0
1160,2025-10-30,2,-1,495.4435416666456,<NA>,239,0,room 7,1
1160,2025-10-30,5,1,2723.6204166656535,../run_exp/static/images/probes/probes-69.png,240,1,driftwood_beach,-1
1160,2025-10-30,-1,-1,3000,<NA>,241,0,room 7,0
1160,2025-10-30,-1,-1,3000,../run_exp/static/images/probes/probes-250.png,242,1,<NA>,-1
1160,2025-10-30,-1,-1,3000,<NA>,243,0,room 7,0
1160,2025-10-30,5,1,2619.1595416676137,../run_exp/static/images/probes/probes-16.png,244,1,stonepine_forest,-1
1160,2025-10-30,2,-1,1264.7227500001463,<NA>,245,0,room 7,0
1160,2025-10-30,8,0,2355.4312916667186,../run_exp/static/images/probes/probes-103.png,246,1,stonepine_forest,-1
1160,2025-10-30,2,-1,1205.8931250003297,<NA>,247,0,room 7,1
1160,2025-10-30,1,-1,543.1699583332374,<NA>,248,0,room 7,0
1160,2025-10-30,5,1,2546.5580833324566,../run_exp/static/images/probes/probes-115.png,249,1,sunleaf_forest,-1
1160,2025-10-30,1,-1,1309.0391666673895,<NA>,250,0,room 7,0
1160,2025-10-30,5,1,2795.707541666161,../run_exp/static/images/probes/probes-03.png,251,1,icecap_mountain,-1
1160,2025-10-30,2,-1,1842.5294583321374,<NA>,252,0,room 7,0
1160,2025-10-30,5,1,2627.1334583334465,../run_exp/static/images/probes/probes-173.png,253,1,icecap_mountain,-1
1160,2025-10-30,2,-1,1104.1706666674145,<NA>,254,0,room 7,1
1160,2025-10-30,2,-1,847.4658333325351,<NA>,255,0,room 7,1
1160,2025-10-30,5,1,2159.471291666705,../run_exp/static/images/probes/probes-149.png,256,1,coral_beach,-1
1160,2025-10-30,2,-1,1220.6825000002937,<NA>,257,0,room 7,0
1160,2025-10-30,-1,-1,3000,../run_exp/static/images/probes/probes-10.png,258,1,driftwood_beach,-1
1160,2025-10-30,2,-1,1162.9847916656217,<NA>,259,0,room 7,0
