Exp_Username,Exp_Date,Exp_Response*Response,Exp_Response*Accuracy,Exp_Response*trial_RT,Exp_Response*Object,Exp_Response*DMT_Trial,Exp_Response*Type,Exp_Response*Room,Exp_Response*Reward
1167,2025-10-22,0,-1,899.937708334619,../run_exp/static/images/probes/probes-44.png,57,0,sunleaf_forest,0
1167,2025-10-22,1,-1,537.9448749990843,../run_exp/static/images/probes/probes-152.png,58,0,sunleaf_forest,0
1167,2025-10-22,0,-1,443.85095833240484,../run_exp/static/images/probes/probes-03.png,59,0,sunleaf_forest,0
1167,2025-10-22,0,-1,1313.9521249995596,../run_exp/static/images/probes/probes-176.png,60,0,icecap_mountain,0
1167,2025-10-22,0,-1,504.2384166663396,../run_exp/static/images/probes/probes-66.png,61,0,icecap_mountain,0
1167,2025-10-22,0,-1,952.9391666674201,../run_exp/static/images/probes/probes-67.png,62,0,icecap_mountain,0
1167,2025-10-22,2,-1,1368.731749998915,../run_exp/static/images/probes/probes-83.png,63,0,icecap_mountain,0
1167,2025-10-22,1,-1,839.4670833331475,../run_exp/static/images/probes/probes-168.png,64,0,icecap_mountain,0
1167,2025-10-22,2,-1,421.1516249997658,../run_exp/static/images/probes/probes-47.png,65,0,icecap_mountain,0
1167,2025-10-22,1,-1,632.8716249990975,../run_exp/static/images/probes/probes-34.png,66,0,icecap_mountain,0
1167,2025-10-22,0,-1,367.4728750011127,../run_exp/static/images/probes/probes-59.png,67,0,icecap_mountain,0
1167,2025-10-22,1,-1,768.9140416659939,../run_exp/static/images/probes/probes-43.png,68,0,icecap_mountain,0
1167,2025-10-22,0,-1,520.283041667426,../run_exp/static/images/probes/probes-124.png,69,0,icecap_mountain,0
1167,2025-10-22,2,-1,483.96787499950733,../run_exp/static/images/probes/probes-132.png,70,0,icecap_mountain,1
1167,2025-10-22,2,-1,690.7309166672349,../run_exp/static/images/probes/probes-108.png,71,0,icecap_mountain,1
1167,2025-10-22,2,-1,2277.7829583337734,../run_exp/static/images/probes/probes-58.png,72,0,icecap_mountain,1
1167,2025-10-22,2,-1,817.6508333344827,../run_exp/static/images/probes/probes-117.png,73,0,icecap_mountain,0
1167,2025-10-22,2,-1,800.4175833320915,../run_exp/static/images/probes/probes-61.png,74,0,icecap_mountain,0
1167,2025-10-22,1,-1,927.9759583350824,../run_exp/static/images/probes/probes-135.png,75,0,icecap_mountain,0
1167,2025-10-22,2,-1,570.136291666131,../run_exp/static/images/probes/probes-76.png,76,0,icecap_mountain,1
1167,2025-10-22,2,-1,764.1935416650085,../run_exp/static/images/probes/probes-73.png,77,0,icecap_mountain,1
1167,2025-10-22,2,-1,627.8275416661927,../run_exp/static/images/probes/probes-175.png,78,0,icecap_mountain,1
1167,2025-10-22,2,-1,816.0899166650779,../run_exp/static/images/probes/probes-169.png,79,0,icecap_mountain,1
1167,2025-10-22,2,-1,858.5602083330741,../run_exp/static/images/probes/probes-88.png,80,0,icecap_mountain,0
1167,2025-10-22,2,-1,753.5464583324938,../run_exp/static/images/probes/probes-37.png,81,0,icecap_mountain,0
1167,2025-10-22,0,-1,1081.012708333219,../run_exp/static/images/probes/probes-86.png,82,0,icecap_mountain,0
1167,2025-10-22,2,-1,1668.2622499993158,../run_exp/static/images/probes/probes-74.png,83,0,icecap_mountain,0
1167,2025-10-22,2,-1,957.4109999994107,../run_exp/static/images/probes/probes-138.png,84,0,icecap_mountain,1
1167,2025-10-22,2,-1,1035.3487916654558,../run_exp/static/images/probes/probes-111.png,85,0,icecap_mountain,0
1167,2025-10-22,2,-1,672.7241666685586,../run_exp/static/images/probes/probes-133.png,86,0,icecap_mountain,1
1167,2025-10-22,2,-1,1124.9244999999064,../run_exp/static/images/probes/probes-116.png,87,0,icecap_mountain,1
1167,2025-10-22,2,-1,805.4310833340423,../run_exp/static/images/probes/probes-48.png,88,0,icecap_mountain,1
1167,2025-10-22,2,-1,731.4124166659894,../run_exp/static/images/probes/probes-52.png,89,0,icecap_mountain,1
1167,2025-10-22,0,-1,2257.2317916674365,../run_exp/static/images/probes/probes-55.png,90,0,coral_beach,0
1167,2025-10-22,1,-1,947.4083750010323,../run_exp/static/images/probes/probes-60.png,91,0,coral_beach,0
1167,2025-10-22,1,-1,831.1057916671416,../run_exp/static/images/probes/probes-46.png,92,0,coral_beach,0
1167,2025-10-22,0,-1,672.8320833317412,../run_exp/static/images/probes/probes-09.png,93,0,coral_beach,0
1167,2025-10-22,1,-1,721.3337083339866,../run_exp/static/images/probes/probes-05.png,94,0,coral_beach,0
1167,2025-10-22,2,-1,614.8802083316696,../run_exp/static/images/probes/probes-180.png,95,0,coral_beach,0
1167,2025-10-22,2,-1,1742.2657916686148,../run_exp/static/images/probes/probes-112.png,96,0,coral_beach,0
1167,2025-10-22,1,-1,570.6998333316733,../run_exp/static/images/probes/probes-90.png,97,0,coral_beach,0
1167,2025-10-22,1,-1,1060.4277916663705,../run_exp/static/images/probes/probes-160.png,98,0,coral_beach,0
1167,2025-10-22,2,-1,677.868374999889,../run_exp/static/images/probes/probes-69.png,99,0,coral_beach,1
1167,2025-10-22,2,-1,2132.577874999697,../run_exp/static/images/probes/probes-20.png,100,0,coral_beach,1
1167,2025-10-22,2,-1,1801.8160833325965,../run_exp/static/images/probes/probes-96.png,101,0,coral_beach,0
1167,2025-10-22,2,-1,519.0042499998526,../run_exp/static/images/probes/probes-71.png,102,0,coral_beach,1
1167,2025-10-22,2,-1,1825.941208333461,../run_exp/static/images/probes/probes-115.png,103,0,coral_beach,0
1167,2025-10-22,2,-1,556.3390416664333,../run_exp/static/images/probes/probes-131.png,104,0,coral_beach,0
1167,2025-10-22,0,-1,689.3894583336078,../run_exp/static/images/probes/probes-158.png,105,0,coral_beach,0
1167,2025-10-22,0,-1,526.7156250010885,../run_exp/static/images/probes/probes-11.png,106,0,coral_beach,0
1167,2025-10-22,1,-1,539.1052499999205,../run_exp/static/images/probes/probes-25.png,107,0,coral_beach,0
1167,2025-10-22,1,-1,455.9401666665508,../run_exp/static/images/probes/probes-123.png,108,0,coral_beach,0
1167,2025-10-22,1,-1,775.3285833350674,../run_exp/static/images/probes/probes-170.png,109,0,coral_beach,1
1167,2025-10-22,1,-1,733.5217499985447,../run_exp/static/images/probes/probes-72.png,110,0,coral_beach,1
1167,2025-10-22,1,-1,2044.1433750002034,../run_exp/static/images/probes/probes-114.png,111,0,coral_beach,0
1167,2025-10-22,1,-1,557.4666666670964,../run_exp/static/images/probes/probes-49.png,112,0,coral_beach,0
1167,2025-10-22,1,-1,785.3967916653346,../run_exp/static/images/probes/probes-127.png,113,0,coral_beach,0
1167,2025-10-22,2,-1,1027.4820416652801,../run_exp/static/images/probes/probes-122.png,114,0,coral_beach,0
1167,2025-10-22,1,-1,1285.6289166666102,../run_exp/static/images/probes/probes-79.png,115,0,coral_beach,0
1167,2025-10-22,0,-1,560.8935416694294,../run_exp/static/images/probes/probes-157.png,116,0,coral_beach,0
1167,2025-10-22,0,-1,1037.94683333399,../run_exp/static/images/probes/probes-121.png,117,0,coral_beach,0
1167,2025-10-22,1,-1,692.9564166657656,../run_exp/static/images/probes/probes-104.png,118,0,coral_beach,0
1167,2025-10-22,1,-1,783.7922500002605,../run_exp/static/images/probes/probes-14.png,119,0,coral_beach,1
1167,2025-10-22,0,-1,1595.7506666672998,../run_exp/static/images/probes/probes-01.png,120,0,stonepine_forest,0
1167,2025-10-22,1,-1,1535.031749999689,../run_exp/static/images/probes/probes-40.png,121,0,stonepine_forest,1
1167,2025-10-22,1,-1,782.3370833320951,../run_exp/static/images/probes/probes-36.png,122,0,stonepine_forest,1
1167,2025-10-22,1,-1,564.2869166658784,../run_exp/static/images/probes/probes-65.png,123,0,stonepine_forest,1
1167,2025-10-22,1,-1,769.3142500011163,../run_exp/static/images/probes/probes-06.png,124,0,stonepine_forest,0
1167,2025-10-22,2,-1,644.3249999992986,../run_exp/static/images/probes/probes-98.png,125,0,stonepine_forest,1
1167,2025-10-22,2,-1,849.1028750013356,../run_exp/static/images/probes/probes-30.png,126,0,stonepine_forest,0
1167,2025-10-22,2,-1,767.2977083348087,../run_exp/static/images/probes/probes-18.png,127,0,stonepine_forest,1
1167,2025-10-22,2,-1,537.9542500013486,../run_exp/static/images/probes/probes-89.png,128,0,stonepine_forest,0
1167,2025-10-22,2,-1,1178.3999166655121,../run_exp/static/images/probes/probes-142.png,129,0,stonepine_forest,0
1167,2025-10-22,0,-1,650.1306666668825,../run_exp/static/images/probes/probes-154.png,130,0,stonepine_forest,1
1167,2025-10-22,-1,-1,3000,../run_exp/static/images/probes/probes-68.png,131,0,stonepine_forest,0
1167,2025-10-22,0,-1,861.6979166654346,../run_exp/static/images/probes/probes-151.png,132,0,stonepine_forest,0
1167,2025-10-22,0,-1,446.8659583326371,../run_exp/static/images/probes/probes-19.png,133,0,stonepine_forest,1
1167,2025-10-22,0,-1,533.2000416656228,../run_exp/static/images/probes/probes-101.png,134,0,stonepine_forest,1
1167,2025-10-22,0,-1,586.6632500001288,../run_exp/static/images/probes/probes-153.png,135,0,stonepine_forest,1
1167,2025-10-22,0,-1,800.560375000714,../run_exp/static/images/probes/probes-81.png,136,0,stonepine_forest,1
1167,2025-10-22,0,-1,638.924875000157,../run_exp/static/images/probes/probes-87.png,137,0,stonepine_forest,1
1167,2025-10-22,0,-1,616.0671249999723,../run_exp/static/images/probes/probes-80.png,138,0,stonepine_forest,0
1167,2025-10-22,0,-1,591.6676666656713,../run_exp/static/images/probes/probes-78.png,139,0,stonepine_forest,1
1167,2025-10-22,0,-1,767.1524583347491,../run_exp/static/images/probes/probes-28.png,140,0,stonepine_forest,1
1167,2025-10-22,0,-1,956.2224166656961,../run_exp/static/images/probes/probes-110.png,141,0,stonepine_forest,1
1167,2025-10-22,0,-1,653.6124166650552,../run_exp/static/images/probes/probes-106.png,142,0,stonepine_forest,1
1167,2025-10-22,0,-1,484.02808333412395,../run_exp/static/images/probes/probes-109.png,143,0,stonepine_forest,0
1167,2025-10-22,0,-1,574.2498749987135,../run_exp/static/images/probes/probes-173.png,144,0,stonepine_forest,1
1167,2025-10-22,0,-1,1102.9069583346427,../run_exp/static/images/probes/probes-23.png,145,0,stonepine_forest,0
1167,2025-10-22,0,-1,664.0002916665253,../run_exp/static/images/probes/probes-140.png,146,0,stonepine_forest,1
1167,2025-10-22,0,-1,830.8758333332662,../run_exp/static/images/probes/probes-35.png,147,0,stonepine_forest,0
1167,2025-10-22,0,-1,607.0773749997898,../run_exp/static/images/probes/probes-07.png,148,0,stonepine_forest,0
1167,2025-10-22,2,-1,575.3793333351496,../run_exp/static/images/probes/probes-155.png,149,0,stonepine_forest,1
1167,2025-10-22,0,-1,1063.341583332658,../run_exp/static/images/probes/probes-62.png,150,0,greenrock_mountain,0
1167,2025-10-22,0,-1,672.5628749991301,../run_exp/static/images/probes/probes-174.png,151,0,greenrock_mountain,0
1167,2025-10-22,1,-1,536.538083335472,../run_exp/static/images/probes/probes-75.png,152,0,greenrock_mountain,0
1167,2025-10-22,1,-1,849.7496250001859,../run_exp/static/images/probes/probes-02.png,153,0,greenrock_mountain,0
1167,2025-10-22,2,-1,542.9830833327287,../run_exp/static/images/probes/probes-125.png,154,0,greenrock_mountain,0
1167,2025-10-22,2,-1,1144.24766666707,../run_exp/static/images/probes/probes-164.png,155,0,greenrock_mountain,0
1167,2025-10-22,1,-1,599.4530000007217,../run_exp/static/images/probes/probes-143.png,156,0,greenrock_mountain,1
1167,2025-10-22,1,-1,642.5174166670331,../run_exp/static/images/probes/probes-27.png,157,0,greenrock_mountain,0
1167,2025-10-22,1,-1,598.5428333351592,../run_exp/static/images/probes/probes-54.png,158,0,greenrock_mountain,1
1167,2025-10-22,1,-1,1186.4403750005295,../run_exp/static/images/probes/probes-63.png,159,0,greenrock_mountain,0
1167,2025-10-22,1,-1,835.3853333337611,../run_exp/static/images/probes/probes-41.png,160,0,greenrock_mountain,0
1167,2025-10-22,0,-1,666.7026249997434,../run_exp/static/images/probes/probes-13.png,161,0,greenrock_mountain,0
1167,2025-10-22,0,-1,612.1786666681146,../run_exp/static/images/probes/probes-165.png,162,0,greenrock_mountain,0
1167,2025-10-22,1,-1,669.1363333357003,../run_exp/static/images/probes/probes-12.png,163,0,greenrock_mountain,0
1167,2025-10-22,2,-1,563.0519999995158,../run_exp/static/images/probes/probes-57.png,164,0,greenrock_mountain,1
1167,2025-10-22,2,-1,1664.2054583335266,../run_exp/static/images/probes/probes-70.png,165,0,greenrock_mountain,1
1167,2025-10-22,2,-1,1225.3589166666643,../run_exp/static/images/probes/probes-146.png,166,0,greenrock_mountain,0
1167,2025-10-22,2,-1,665.0302916659712,../run_exp/static/images/probes/probes-53.png,167,0,greenrock_mountain,0
1167,2025-10-22,1,-1,880.6091250007739,../run_exp/static/images/probes/probes-04.png,168,0,greenrock_mountain,0
1167,2025-10-22,1,-1,526.5037916651636,../run_exp/static/images/probes/probes-39.png,169,0,greenrock_mountain,0
1167,2025-10-22,0,-1,527.6404166688735,../run_exp/static/images/probes/probes-113.png,170,0,greenrock_mountain,0
1167,2025-10-22,0,-1,591.8111666651384,../run_exp/static/images/probes/probes-148.png,171,0,greenrock_mountain,0
1167,2025-10-22,2,-1,592.2036249994562,../run_exp/static/images/probes/probes-156.png,172,0,greenrock_mountain,0
1167,2025-10-22,2,-1,851.4764166648092,../run_exp/static/images/probes/probes-94.png,173,0,greenrock_mountain,1
1167,2025-10-22,2,-1,585.5143750013667,../run_exp/static/images/probes/probes-119.png,174,0,greenrock_mountain,0
1167,2025-10-22,1,-1,648.6074583317532,../run_exp/static/images/probes/probes-141.png,175,0,greenrock_mountain,0
1167,2025-10-22,2,-1,549.0195833335747,../run_exp/static/images/probes/probes-99.png,176,0,greenrock_mountain,0
1167,2025-10-22,0,-1,495.02854166894394,../run_exp/static/images/probes/probes-107.png,177,0,greenrock_mountain,1
1167,2025-10-22,0,-1,682.4489166665444,../run_exp/static/images/probes/probes-149.png,178,0,greenrock_mountain,1
1167,2025-10-22,0,-1,810.2492500001972,../run_exp/static/images/probes/probes-26.png,179,0,greenrock_mountain,0
1167,2025-10-22,0,-1,2671.9110416670446,<NA>,180,0,room 7,0
1167,2025-10-22,0,-1,1804.0367499997956,<NA>,181,0,room 7,0
1167,2025-10-22,1,-1,809.3187083304656,<NA>,182,0,room 7,1
1167,2025-10-22,2,-1,1123.761041668331,<NA>,183,0,room 7,0
1167,2025-10-22,0,-1,568.5762499997509,<NA>,184,0,room 7,0
1167,2025-10-22,0,-1,638.6227916664211,<NA>,185,0,room 7,0
1167,2025-10-22,0,-1,717.1127916662954,<NA>,186,0,room 7,0
1167,2025-10-22,0,-1,759.9371250016702,<NA>,187,0,room 7,0
1167,2025-10-22,0,-1,906.6612083333894,<NA>,188,0,room 7,1
1167,2025-10-22,0,-1,635.7031666666444,<NA>,189,0,room 7,0
1167,2025-10-22,1,-1,606.4436249998835,<NA>,190,0,room 7,0
1167,2025-10-22,2,-1,589.4891666666808,<NA>,191,0,room 7,0
1167,2025-10-22,0,-1,571.1694166657253,<NA>,192,0,room 7,0
1167,2025-10-22,0,-1,880.256875001578,<NA>,193,0,room 7,1
1167,2025-10-22,0,-1,565.371791664802,<NA>,194,0,room 7,1
1167,2025-10-22,-1,-1,3000,../run_exp/static/images/probes/probes-139.png,195,1,sunleaf_forest,-1
1167,2025-10-22,0,-1,970.1682499999151,<NA>,196,0,room 7,1
1167,2025-10-22,0,-1,990.7566250003583,<NA>,197,0,room 7,0
1167,2025-10-22,5,0,1807.5356666668085,../run_exp/static/images/probes/probes-246.png,198,1,<NA>,-1
1167,2025-10-22,0,-1,1151.1632500005362,<NA>,199,0,room 7,1
1167,2025-10-22,0,-1,685.5927083342976,<NA>,200,0,room 7,1
1167,2025-10-22,5,1,1552.0870833333902,../run_exp/static/images/probes/probes-65.png,201,1,stonepine_forest,-1
1167,2025-10-22,0,-1,1133.095624998532,<NA>,202,0,room 7,1
1167,2025-10-22,5,1,2146.510708334972,../run_exp/static/images/probes/probes-168.png,203,1,icecap_mountain,-1
1167,2025-10-22,0,-1,1155.4106249986944,<NA>,204,0,room 7,1
1167,2025-10-22,5,1,1372.4167083328211,../run_exp/static/images/probes/probes-95.png,205,1,driftwood_beach,-1
1167,2025-10-22,0,-1,816.5977916669362,<NA>,206,0,room 7,1
1167,2025-10-22,8,1,2664.7897500006366,../run_exp/static/images/probes/probes-241.png,207,1,<NA>,-1
1167,2025-10-22,0,-1,996.6278333340597,<NA>,208,0,room 7,1
1167,2025-10-22,5,1,2410.674166665558,../run_exp/static/images/probes/probes-22.png,209,1,driftwood_beach,-1
1167,2025-10-22,0,-1,812.4707499991928,<NA>,210,0,room 7,1
1167,2025-10-22,8,0,1847.1997916676628,../run_exp/static/images/probes/probes-84.png,211,1,sunleaf_forest,-1
1167,2025-10-22,0,-1,779.3181666675082,<NA>,212,0,room 7,1
1167,2025-10-22,0,-1,577.3520000002463,<NA>,213,0,room 7,1
1167,2025-10-22,8,0,1541.8999166686262,../run_exp/static/images/probes/probes-180.png,214,1,coral_beach,-1
1167,2025-10-22,0,-1,1263.9895416687068,<NA>,215,0,room 7,1
1167,2025-10-22,8,1,1492.4809583335445,../run_exp/static/images/probes/probes-233.png,216,1,<NA>,-1
1167,2025-10-22,0,-1,761.0035416673782,<NA>,217,0,room 7,0
1167,2025-10-22,0,-1,794.902749999892,<NA>,218,0,room 7,1
1167,2025-10-22,2,-1,835.1402499993128,<NA>,219,0,room 7,0
1167,2025-10-22,5,1,1979.0248749995953,../run_exp/static/images/probes/probes-98.png,220,1,stonepine_forest,-1
1167,2025-10-22,2,-1,681.4932500001305,<NA>,221,0,room 7,0
1167,2025-10-22,5,1,1638.0695833340724,../run_exp/static/images/probes/probes-66.png,222,1,icecap_mountain,-1
1167,2025-10-22,2,-1,647.8187916654861,<NA>,223,0,room 7,0
1167,2025-10-22,5,1,1781.0786666668719,../run_exp/static/images/probes/probes-90.png,224,1,coral_beach,-1
1167,2025-10-22,0,-1,847.022999998444,<NA>,225,0,room 7,0
1167,2025-10-22,5,0,1383.6874999997235,../run_exp/static/images/probes/probes-239.png,226,1,<NA>,-1
1167,2025-10-22,0,-1,601.8442916665663,<NA>,227,0,room 7,1
1167,2025-10-22,8,0,2353.2405416681286,../run_exp/static/images/probes/probes-01.png,228,1,stonepine_forest,-1
1167,2025-10-22,0,-1,826.3480416662787,<NA>,229,0,room 7,1
1167,2025-10-22,2,-1,786.8587083339662,<NA>,230,0,room 7,0
1167,2025-10-22,2,-1,954.9244166664721,<NA>,231,0,room 7,1
1167,2025-10-22,5,1,1538.098708331745,../run_exp/static/images/probes/probes-62.png,232,1,greenrock_mountain,-1
1167,2025-10-22,2,-1,721.4382083348028,<NA>,233,0,room 7,0
1167,2025-10-22,2,-1,1130.2854999994452,<NA>,234,0,room 7,0
1167,2025-10-22,0,-1,769.2505416689528,<NA>,235,0,room 7,0
1167,2025-10-22,0,-1,709.4026666691207,<NA>,236,0,room 7,1
1167,2025-10-22,1,-1,624.1126666682248,<NA>,237,0,room 7,0
1167,2025-10-22,8,1,2110.1733750001586,../run_exp/static/images/probes/probes-251.png,238,1,<NA>,-1
1167,2025-10-22,2,-1,1391.0858333329088,<NA>,239,0,room 7,1
1167,2025-10-22,0,-1,837.9202500000247,<NA>,240,0,room 7,0
1167,2025-10-22,1,-1,672.4237083344633,<NA>,241,0,room 7,0
1167,2025-10-22,5,1,1807.3347083336557,../run_exp/static/images/probes/probes-166.png,242,1,driftwood_beach,-1
1167,2025-10-22,2,-1,945.5122500003199,<NA>,243,0,room 7,0
1167,2025-10-22,5,1,1110.7040833339852,../run_exp/static/images/probes/probes-91.png,244,1,sunleaf_forest,-1
1167,2025-10-22,0,-1,593.425416665923,<NA>,245,0,room 7,0
1167,2025-10-22,8,0,1213.1268333323533,../run_exp/static/images/probes/probes-24.png,246,1,sunleaf_forest,-1
1167,2025-10-22,0,-1,825.0601250001637,<NA>,247,0,room 7,0
1167,2025-10-22,5,1,1613.0272916689137,../run_exp/static/images/probes/probes-179.png,248,1,sunleaf_forest,-1
1167,2025-10-22,2,-1,651.8006250007602,<NA>,249,0,room 7,0
1167,2025-10-22,2,-1,1286.6851666658476,<NA>,250,0,room 7,0
1167,2025-10-22,8,0,1376.2021666680084,../run_exp/static/images/probes/probes-97.png,251,1,sunleaf_forest,-1
1167,2025-10-22,0,-1,703.3862083335407,<NA>,252,0,room 7,0
1167,2025-10-22,0,-1,621.2188333320228,<NA>,253,0,room 7,0
1167,2025-10-22,5,1,1561.7782083336351,../run_exp/static/images/probes/probes-54.png,254,1,greenrock_mountain,-1
1167,2025-10-22,0,-1,803.7952499998937,<NA>,255,0,room 7,0
1167,2025-10-22,5,1,1751.1850000009872,../run_exp/static/images/probes/probes-69.png,256,1,coral_beach,-1
1167,2025-10-22,0,-1,853.3089166667196,<NA>,257,0,room 7,0
1167,2025-10-22,8,1,1285.2917916661681,../run_exp/static/images/probes/probes-254.png,258,1,<NA>,-1
1167,2025-10-22,1,-1,807.3832083318848,<NA>,259,0,room 7,0
